"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2020-01-31,"Bemis","MA","Boston-Cambridge-Newton","Middlesex County","Watertown",3959,2510,0.0098,-0.0308,0.0448,1689
2020-01-31,"Amerige Heights","CA","Los Angeles-Long Beach-Anaheim","Orange County","Fullerton",3960,2147,0.0037,-0.0246,0.0231,1596
2020-01-31,"Pleasant Plains","NY","New York-Newark-Jersey City","Richmond County","New York",3961,1751,-0.0204,-0.0178,0.0099,1120
2020-01-31,"The Traditions","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",3962,1666,-0.0018,-0.0047,0.0519,1301
2020-01-31,"Woodcroft","NC","Durham-Chapel Hill","Durham County","Durham",3963,1505,0.0088,0.0082,0.0386,1422
2020-01-31,"Bancroft","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",3964,1476,0.0151,0.0189,0.043,1439
2020-01-31,"Pepperwood","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",3965,1512,-0.0023,0.0082,0.0646,1488
2020-01-31,"McLoughlin","OR","Portland-Vancouver-Hillsboro","Clackamas County","Oregon City",3966,1543,-0.0001,-0.0138,0.0021,1336
2020-01-31,"Stockyards City","OK","Oklahoma City","Oklahoma County","Oklahoma City",3967,757,0.0104,0.0151,0.0156,1045
2020-01-31,"Oakbrook","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",3968,1689,0.0075,0.0071,0.0457,1166
2020-01-31,"Indian Village","NE","Lincoln","Lancaster County","Lincoln",3969,1028,-0.0095,-0.0251,-0.0033,1361
2020-01-31,"Village 2","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",3970,2176,0.0132,0.0237,0.0571,2783
2020-01-31,"Cotuit","MA","Barnstable Town","Barnstable County","Barnstable",3971,1981,0.0191,0.0138,0.0611,2356
2020-01-31,"Brookfield Village","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",3972,2605,0.0147,0.0176,-0.0072,1185
2020-01-31,"Highlands","ID","Boise City","Ada County","Boise",3973,1923,0.0097,0.0028,0.0299,1575
2020-01-31,"Southeast","TX","Austin-Round Rock","Travis County","Austin",3974,1506,-0.0131,-0.0136,-0.0087,1023
2020-01-31,"Olive Tree","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Greenacres",3975,1854,-0.0088,-0.0002,0.0213,2009
2020-01-31,"Enderis Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",3976,978,0.0098,-0.0242,0.0944,1124
2020-01-31,"Woodbine","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",3977,1316,-0.0067,0.0175,0.0478,1275
2020-01-31,"Crestwood","NY","New York-Newark-Jersey City","Westchester County","Yonkers",3978,2643,-0.0225,-0.0038,-0.0127,1161
2020-01-31,"Melrose-Rugby","VA","Roanoke","Roanoke City","Roanoke",3979,709,0.0072,-0.0427,-0.0409,1537
2020-01-31,"West View","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",3980,1413,-0.0084,0.0301,0.0889,1492
2020-01-31,"DeBaliviere Place","MO","St. Louis","Saint Louis City","Saint Louis",3981,1121,-0.0129,-0.0207,0.0178,1284
2020-01-31,"Lake Pocotopaug","CT","Hartford-West Hartford-East Hartford","Middlesex County","East Hampton",3982,1318,-0.0006,-0.0055,-0.0232,3025
2020-01-31,"Sunnyside","NY","New York-Newark-Jersey City","Richmond County","New York",3983,1979,-0.025,-0.0093,0.0287,1146
2020-01-31,"Waveland Park","IA","Des Moines-West Des Moines","Polk County","Des Moines",3984,1075,-0.0275,-0.0219,-0.0275,1185
2020-01-31,"Caufield","OR","Portland-Vancouver-Hillsboro","Clackamas County","Oregon City",3985,1962,0.0007,-0.0056,0.0033,1427
2020-01-31,"Allen","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",3986,1025,0.0095,-0.0233,-0.0544,1218
2020-01-31,"The Palisades","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3987,2065,-0.0027,-0.0132,-0.0206,1469
2020-01-31,"Helderberg","NY","Albany-Schenectady-Troy","Albany County","Albany",3988,1299,0.0107,0.0134,0.0041,1222
2020-01-31,"Mead","KS","Wichita","Sedgwick County","Wichita",3989,769,0.0003,0.0036,0.0103,1376
2020-01-31,"Forest Park West","OH","Columbus","Franklin County","Columbus",3990,1039,0.0043,0.0347,0.0493,1329
2020-01-31,"Washington Village","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3991,1269,0.0114,0.006,-0.0034,2827
2020-01-31,"Westfield","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3992,1297,0.004,-0.0512,-0.0805,1271
2020-01-31,"Kops Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",3993,949,-0.0024,-0.0092,0.0779,1243
2020-01-31,"Dallas North Estates","TX","Dallas-Fort Worth-Arlington","Collin County","Plano",3994,2029,0.0008,-0.0118,0.0335,1669
2020-01-31,"Ingleside","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",3995,1000,-0.0025,-0.0202,0.0206,1008
2020-01-31,"West De Paul","IL","Chicago-Naperville-Elgin","Cook County","Chicago",3996,2648,-0.0122,-0.0341,0.0363,1678
2020-01-31,"Babcock","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",3997,830,0.0069,0.0584,0.0413,1263
2020-01-31,"Tijeras Arroyo","NM","Albuquerque","Bernalillo County","Albuquerque",3998,1287,0.0049,0.0076,0.0152,1376
2020-01-31,"Quail Run","KS","Lawrence","Douglas County","Lawrence",3999,1220,0.0254,-0.0032,-0.0412,1461
2020-01-31,"South Historic District","GA","Savannah","Chatham County","Savannah",4000,1723,-0.0019,0.0122,0.0626,1778
2020-01-31,"East Village","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","San Marino",4001,5692,-0.0161,-0.0348,-0.0668,1094
2020-01-31,"John Adams","MN","Rochester","Olmsted County","Rochester",4002,1073,0.0036,-0.0329,-0.074,1333
2020-01-31,"Poncey-Highland","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",4003,1851,-0.0068,0.0146,0.0462,1383
2020-01-31,"Mccormick","KS","Wichita","Sedgwick County","Wichita",4004,701,-0.0001,-0.0082,0.037,1215
2020-01-31,"Helena Valley Northwest","MT","Helena","Lewis and Clark County","Helena",4005,1291,-0.0077,0.0043,-0.0567,1643
2020-01-31,"North Blaney","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Cupertino",4006,3899,0.0042,-0.0192,-0.001,1186
2020-01-31,"Grove Park","NC","Durham-Chapel Hill","Durham County","Durham",4007,1472,0.0078,0.001,0.0491,1229
2020-01-31,"East Cesar Chavez","TX","Austin-Round Rock","Travis County","Austin",4008,1943,0.0011,0.018,0.0747,2595
2020-01-31,"Grand Park","FL","Jacksonville","Duval County","Jacksonville",4009,937,0.0087,0.0292,0.0571,1675
2020-01-31,"Prospects-Shields","CO","Fort Collins","Larimer County","Fort Collins",4010,1577,0.0009,-0.0072,0.0227,1148
2020-01-31,"Old Evergreen Highway","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",4011,2435,-0.0072,-0.0123,0.0833,1193
2020-01-31,"Stockdale West","CA","Bakersfield","Kern County","Bakersfield",4012,1499,0.0047,0.0158,0.0256,1950
2020-01-31,"Lincoln Park","WA","Port Angeles","Clallam County","Port Angeles",4013,1411,-0.0005,0.0064,0.0908,1376
2020-01-31,"Overland","CO","Denver-Aurora-Lakewood","Denver County","Denver",4014,1777,0.0014,0.006,0.0261,1291
2020-01-31,"Minnehaha","WA","Spokane-Spokane Valley","Spokane County","Spokane",4015,1213,0.0034,-0.0022,0.0635,1442
2020-01-31,"Greater Deyerle","VA","Roanoke","Roanoke City","Roanoke",4016,1198,0.0123,0.0187,-0.0782,1356
2020-01-31,"Holly","TX","Austin-Round Rock","Travis County","Austin",4017,1751,-0.0039,0.0052,0.0584,1923
2020-01-31,"Ericsson","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",4018,1638,0.0083,0.0043,0.0355,1513
2020-01-31,"West Barnstable","MA","Barnstable Town","Barnstable County","Barnstable",4019,2037,0.014,-0.0055,0.1009,1627
2020-01-31,"Concordia","NJ","New York-Newark-Jersey City","Middlesex County","Monroe Township",4020,1927,-0.0143,-0.0141,-0.0123,2894
2020-01-31,"Gray's Lake","IA","Des Moines-West Des Moines","Polk County","Des Moines",4021,1403,-0.0081,0.0054,0.0269,1473
2020-01-31,"North Highland Park","VA","Richmond","Richmond City","Richmond",4022,1015,0.0015,-0.0157,0.0287,1250
2020-01-31,"Slater Rd-Hamilton Circle","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4023,1214,0.0006,-0.0245,0.0174,1578
2020-01-31,"Mckinney","TX","Austin-Round Rock","Travis County","Austin",4024,1568,0.0021,0.0047,0.0192,1524
2020-01-31,"Saint Helens","WA","Longview","Cowlitz County","Longview",4025,1268,0.005,0.0242,0.0442,1239
2020-01-31,"Breezy Point","NY","New York-Newark-Jersey City","Queens County","New York",4026,2007,-0.001,0.0149,0.0063,2601
2020-01-31,"Oakdale","ME","Portland-South Portland","Cumberland County","Portland",4027,1819,-0.0206,0.0118,0.0768,999
2020-01-31,"Amaryllis Park","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",4028,1360,-0.0016,-0.0113,-0.0696,1053
2020-01-31,"Moreland","OH","Cleveland-Elyria","Cuyahoga County","Shaker Heights",4029,1076,0.0145,0.0268,0.0346,1337
2020-01-31,"South Park","AZ","Tucson","Pima County","Tucson",4030,1061,-0.003,0.02,0.07,1015
2020-01-31,"Skyland","CO","Denver-Aurora-Lakewood","Denver County","Denver",4031,2226,0.0042,0.0077,0.0845,1606
2020-01-31,"Braun Station West","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4032,1482,-0.0073,0.0152,0.0434,1274
2020-01-31,"Benton","MO","Kansas City","Jackson County","Independence",4033,853,0.0136,0.045,0.0565,1487
2020-01-31,"Rock Island","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",4034,1456,-0.0175,-0.0628,0.0591,1077
2020-01-31,"Weatogue","CT","Hartford-West Hartford-East Hartford","Hartford County","Simsbury",4035,1507,0.003,0.0213,0.0078,2095
2020-01-31,"Downtown Des Moines","IA","Des Moines-West Des Moines","Polk County","Des Moines",4036,1157,0.0063,-0.0135,0.0329,1692
2020-01-31,"Maple Glen","PA","Philadelphia-Camden-Wilmington","Montgomery County","Upper Dublin Township",4037,2262,-0.0036,0.047,0.1373,1119
2020-01-31,"Kingsway East","MO","St. Louis","Saint Louis City","Saint Louis",4038,731,-0.0087,0.0078,-0.0194,1321
2020-01-31,"Greenspring","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4039,1094,0.0117,-0.0212,-0.0118,1112
2020-01-31,"Eastmorland Community","WI","Madison","Dane County","Madison",4040,1305,-0.0018,-0.0112,-0.008,1538
2020-01-31,"Congdon Park","MN","Duluth","Saint Louis County","Duluth",4041,1727,0.0112,0.0327,-0.0066,1074
2020-01-31,"Shadowmoss","SC","Charleston-North Charleston","Charleston County","Charleston",4042,1428,-0.0084,-0.052,-0.0322,1799
2020-01-31,"Pomona","CO","Denver-Aurora-Lakewood","Jefferson County","Arvada",4043,1665,-0.0056,0.0122,0.0404,1159
2020-01-31,"Lyons Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",4044,1416,0.0052,0.0027,0.0245,1939
2020-01-31,"Naples","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",4045,2758,-0.002,0.011,0.0292,1613
2020-01-31,"Lockeland Springs","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",4046,1529,-0.0187,-0.0224,-0.0123,1873
2020-01-31,"Caldwood","TX","Beaumont-Port Arthur","Jefferson County","Beaumont",4047,1263,-0.0191,-0.0015,0.0105,1910
2020-01-31,"Glenmore","TX","San Angelo","Tom Green County","San Angelo",4048,1335,0.0253,0.0028,0.0163,1489
2020-01-31,"Old Town","WA","Seattle-Tacoma-Bellevue","Snohomish County","Arlington",4049,1730,0.0108,0.0253,0.0285,1076
2020-01-31,"Edmeyer Park","OH","Canton-Massillon","Stark County","Canton",4050,875,0.0007,0.0268,0.0847,1126
2020-01-31,"Heather Gardens","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",4051,1718,0.0094,0.0148,0.0564,2716
2020-01-31,"East Meyer 6","MO","Kansas City","Jackson County","Kansas City",4052,900,0.0071,0.0311,0.0536,1165
2020-01-31,"Tahoe Park","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",4053,1786,0.0011,0.0078,0.0435,1955
2020-01-31,"Lake Success","NY","New York-Newark-Jersey City","Nassau County","Great Neck",4054,3729,-0.0276,-0.0528,-0.0039,1038
2020-01-31,"Forest Manor","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",4055,801,0.0182,0.0354,0.0241,1696
2020-01-31,"MLK Park","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",4056,799,0.0029,0.0228,0.0277,1038
2020-01-31,"Parkwood Ranch","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",4057,1587,0.0054,0.0086,0.0977,1558
2020-01-31,"Richmond Heights","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",4058,1422,0.01,0.0294,0.0368,1298
2020-01-31,"Stone Creek","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Rancho Cordova",4059,2148,0.0049,0.0124,0.0287,1633
2020-01-31,"Lake Ridge","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",4060,1818,-0.0143,-0.0288,0.0344,1717
2020-01-31,"New Dorp Beach","NY","New York-Newark-Jersey City","Richmond County","New York",4061,2059,-0.0112,-0.0256,0.026,1455
2020-01-31,"Roselawn","IN","Chicago-Naperville-Elgin","Jasper County","DeMotte",4062,1036,-0.012,-0.0283,0.0174,1153
2020-01-31,"Ocean Grove","NJ","New York-Newark-Jersey City","Monmouth County","Neptune Township",4063,1807,0.0101,0.0162,-0.0321,2659
2020-01-31,"Forest Park Southeast","MO","St. Louis","Saint Louis City","Saint Louis",4064,1113,-0.0034,0.0388,0.1149,1216
2020-01-31,"Central City-Liberty Wells","UT","Salt Lake City","Salt Lake County","Salt Lake City",4065,1421,-0.0057,-0.0102,0.032,1310
2020-01-31,"Clearview","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",4066,1184,0.0184,-0.0596,-0.0493,1086
2020-01-31,"Hope","RI","Providence-Warwick","Providence County","Providence",4067,1436,-0.0104,-0.0477,-0.0256,1425
2020-01-31,"Fairway Bend","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",4068,1362,0.0129,0.0032,0.0259,2757
2020-01-31,"Vista Hills","NM","Albuquerque","Sandoval County","Rio Rancho",4069,1275,0.0041,0.0187,0.0612,1968
2020-01-31,"Lesile Estates","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Gardens",4070,1764,0.0079,0.0092,0.033,1280
2020-01-31,"Southeast","MT","Helena","Lewis and Clark County","Helena",4071,1244,-0.0271,-0.0195,-0.0363,1732
2020-01-31,"28 Palms","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",4072,2666,-0.0023,-0.013,0.0098,999
2020-01-31,"Harrison East-South","AZ","Tucson","Pima County","Tucson",4073,1245,0.0095,0.0372,0.0448,1546
2020-01-31,"Acton","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",4074,1226,-0.0015,-0.0392,0.0586,1292
2020-01-31,"Moncrief Park","FL","Jacksonville","Duval County","Jacksonville",4075,806,-0.0045,0.0187,-0.009,1492
2020-01-31,"Downtown","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4076,1495,0.0045,0.0182,0.0685,1443
2020-01-31,"Capitol View-Stifft Station","AR","Little Rock-North Little Rock-Conway","Pulaski County","Little Rock",4077,786,-0.0047,0.015,0.0122,1454
2020-01-31,"Latah Valley","WA","Spokane-Spokane Valley","Spokane County","Spokane",4078,1334,-0.0191,-0.0293,-0.0438,2234
2020-01-31,"Las Flores","CA","Los Angeles-Long Beach-Anaheim","Orange County","Rancho Santa Margarita",4079,2823,-0.0019,-0.0004,0.0055,1514
2020-01-31,"Wendover-Sedgewood","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4080,1858,-0.0148,-0.0277,-0.118,1035
2020-01-31,"Duvall-Edison","MI","Detroit-Warren-Dearborn","Wayne County","Dearborn",4081,1051,-0.0068,-0.0296,-0.0198,1558
2020-01-31,"Bennington","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",4082,1879,-0.0175,-0.013,0.034,1067
2020-01-31,"Idlewood","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4083,1152,-0.0145,-0.0129,-0.1085,1027
2020-01-31,"Rickarby","AL","Mobile","Mobile County","Mobile",4084,784,0.0096,0.0186,0.0165,1408
2020-01-31,"Winston Park","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",4085,1414,0.0073,0.0282,0.0354,1585
2020-01-31,"Morningside","PA","Pittsburgh","Allegheny County","Pittsburgh",4086,1256,-0.0013,0.0058,0.0684,1380
2020-01-31,"East Side","MN","Rochester","Olmsted County","Rochester",4087,1002,0.0026,-0.0341,-0.0475,1254
2020-01-31,"Wilshire Village","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4088,1169,-0.0024,-0.01,-0.0004,1016
2020-01-31,"Sedgefield","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4089,1558,-0.0025,-0.0056,0.0547,1938
2020-01-31,"Indian Springs","OH","Columbus","Franklin County","Columbus",4090,1456,-0.0281,-0.0115,-0.1183,1169
2020-01-31,"Alta Heights","CA","Napa","Napa County","Napa",4091,2913,-0.0172,-0.0517,-0.0469,1332
2020-01-31,"Wilbur I","NJ","Trenton","Mercer County","Trenton",4092,1411,-0.0068,-0.0031,0.0329,1196
2020-01-31,"Golf Course Terrace","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",4093,1708,0.0115,0.0105,0.0327,1597
2020-01-31,"Hollywood by the Sea","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Oxnard",4094,3099,-0.0011,-0.0154,-0.0693,1181
2020-01-31,"Roosevelt","WI","Chicago-Naperville-Elgin","Kenosha County","Kenosha",4095,1121,-0.0185,0.028,0.0246,1202
2020-01-31,"Morris Heights","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",4096,1969,0.0106,0.0069,0.062,1005
2020-01-31,"Bayshore","NC","Wilmington","New Hanover County","Wilmington",4097,1675,-0.0216,0.0027,0.0779,2376
2020-01-31,"East Lake","AL","Birmingham-Hoover","Jefferson County","Birmingham",4098,743,0.0212,0.036,0.0107,1382
2020-01-31,"Eagle Point","IA","Dubuque","Dubuque County","Dubuque",4099,780,-0.0278,-0.0442,-0.0671,1321
2020-01-31,"Meydenbauer","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",4100,2721,0.013,0.0085,0.0315,2194
2020-01-31,"Fair Oaks","CA","San Francisco-Oakland-Hayward","San Mateo County","Menlo Park",4101,3431,-0.0191,-0.0588,0.0212,1003
2020-01-31,"Twinbrooks","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",4102,1257,0.0013,0.0482,0.1118,1221
2020-01-31,"Riverside Heights","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",4103,1660,-0.0095,-0.018,0.0726,1504
2020-01-31,"Lake Forest","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",4104,1874,0.0212,0.0175,0.0524,1740
2020-01-31,"Greektown","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4105,1338,0.0211,0.0336,0.0158,1996
2020-01-31,"Cedar Ridge","TX","Waco","McLennan County","Waco",4106,1122,0.0096,0.0167,0.0133,1014
2020-01-31,"Saint Joseph","KY","Louisville/Jefferson County","Jefferson County","Louisville",4107,962,-0.0293,-0.0253,0.0146,1252
2020-01-31,"Langdon","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",4108,2115,0.0033,-0.0026,0.0157,1113
2020-01-31,"Preserve North","OH","Columbus","Franklin County","Columbus",4109,1567,0.0172,0.009,-0.1033,1354
2020-01-31,"Wakefield","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",4110,2177,-0.0107,-0.0503,0.0097,1398
2020-01-31,"Oceana","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",4111,1300,-0.0045,0.013,0.0404,1149
2020-01-31,"Lakewood","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",4112,1375,-0.0077,0.0129,0.0262,1968
2020-01-31,"The Highlands","DE","Philadelphia-Camden-Wilmington","New Castle County","Wilmington",4113,1468,-0.0008,0.0231,0.0639,1910
2020-01-31,"Soulard","MO","St. Louis","Saint Louis City","Saint Louis",4114,1072,-0.004,-0.0005,0.0409,1321
2020-01-31,"Grand Dale","MI","Detroit-Warren-Dearborn","Wayne County","Redford",4115,1106,-0.0097,-0.0023,0.0217,1457
2020-01-31,"Monterery","VA","Roanoke","Roanoke City","Roanoke",4116,837,-0.0085,-0.0009,-0.0354,1114
2020-01-31,"Cleveland","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",4117,1506,0.0065,0.0325,0.0265,1308
2020-01-31,"Patrick Henry","OK","Tulsa","Tulsa County","Tulsa",4118,1274,0.0025,0.0017,0.0316,1035
